County,FIPS,VTD,cntyvtd,vtdkeyvalue,Office,Name,Party,Incumbent,Votes
Ellis,139,1036,1391036,3290,State Rep 10,Harrison,R,N,194
Ellis,139,1037,1391037,3291,State Rep 10,Harrison,R,N,87
Ellis,139,1038,1391038,3292,State Rep 10,Harrison,R,N,305
Ellis,139,1039,1391039,3293,State Rep 10,Harrison,R,N,197
Ellis,139,1040,1391040,3294,State Rep 10,Harrison,R,N,31
Ellis,139,1041,1391041,3295,State Rep 10,Harrison,R,N,254
Ellis,139,1042,1391042,3296,State Rep 10,Harrison,R,N,23
Ellis,139,1043,1391043,3297,State Rep 10,Harrison,R,N,307
Ellis,139,1044,1391044,3298,State Rep 10,Harrison,R,N,36
Ellis,139,1045,1391045,3299,State Rep 10,Harrison,R,N,9
Ellis,139,1046,1391046,3300,State Rep 10,Harrison,R,N,19
Ellis,139,1047,1391047,3301,State Rep 10,Harrison,R,N,24
Ellis,139,1048,1391048,3302,State Rep 10,Harrison,R,N,129
Ellis,139,1049,1391049,3303,State Rep 10,Harrison,R,N,42
Ellis,139,1050,1391050,3304,State Rep 10,Harrison,R,N,81
Ellis,139,1051,1391051,3305,State Rep 10,Harrison,R,N,92
Ellis,139,1052,1391052,3306,State Rep 10,Harrison,R,N,96
Ellis,139,1053,1391053,3307,State Rep 10,Harrison,R,N,91
Ellis,139,1054,1391054,3308,State Rep 10,Harrison,R,N,93
Ellis,139,1055,1391055,3309,State Rep 10,Harrison,R,N,270
Ellis,139,1056,1391056,3310,State Rep 10,Harrison,R,N,216
Ellis,139,1057,1391057,3311,State Rep 10,Harrison,R,N,122
Ellis,139,1058,1391058,3312,State Rep 10,Harrison,R,N,65
Ellis,139,1059,1391059,3313,State Rep 10,Harrison,R,N,47
Ellis,139,1001,1391001,3255,State Rep 10,Wray,R,N,31
Ellis,139,1002,1391002,3256,State Rep 10,Wray,R,N,7
Ellis,139,1003,1391003,3257,State Rep 10,Wray,R,N,98
Ellis,139,1004,1391004,3258,State Rep 10,Wray,R,N,0
Ellis,139,1005,1391005,3259,State Rep 10,Wray,R,N,208
Ellis,139,1006,1391006,3260,State Rep 10,Wray,R,N,184
Ellis,139,1007,1391007,3261,State Rep 10,Wray,R,N,108
Ellis,139,1008,1391008,3262,State Rep 10,Wray,R,N,7
Ellis,139,1009,1391009,3263,State Rep 10,Wray,R,N,175
Ellis,139,1010,1391010,3264,State Rep 10,Wray,R,N,46
Ellis,139,1011,1391011,3265,State Rep 10,Wray,R,N,68
Ellis,139,1012,1391012,3266,State Rep 10,Wray,R,N,77
Ellis,139,1013,1391013,3267,State Rep 10,Wray,R,N,43
Ellis,139,1014,1391014,3268,State Rep 10,Wray,R,N,121
Ellis,139,1015,1391015,3269,State Rep 10,Wray,R,N,152
Ellis,139,1016,1391016,3270,State Rep 10,Wray,R,N,66
Ellis,139,1017,1391017,3271,State Rep 10,Wray,R,N,268
Ellis,139,1018,1391018,3272,State Rep 10,Wray,R,N,109
Ellis,139,1019,1391019,3273,State Rep 10,Wray,R,N,177
Ellis,139,1020,1391020,3274,State Rep 10,Wray,R,N,101
Ellis,139,1021,1391021,3275,State Rep 10,Wray,R,N,91
Ellis,139,1022,1391022,3276,State Rep 10,Wray,R,N,186
Ellis,139,1023,1391023,3277,State Rep 10,Wray,R,N,0
Ellis,139,1024,1391024,3278,State Rep 10,Wray,R,N,162
Ellis,139,1025,1391025,3279,State Rep 10,Wray,R,N,258
Ellis,139,1026,1391026,3280,State Rep 10,Wray,R,N,183
Ellis,139,1027,1391027,3281,State Rep 10,Wray,R,N,189
Ellis,139,1028,1391028,3282,State Rep 10,Wray,R,N,127
Ellis,139,1029,1391029,3283,State Rep 10,Wray,R,N,36
Ellis,139,1030,1391030,3284,State Rep 10,Wray,R,N,81
Ellis,139,1031,1391031,3285,State Rep 10,Wray,R,N,17
Ellis,139,1032,1391032,3286,State Rep 10,Wray,R,N,158
Ellis,139,1033,1391033,3287,State Rep 10,Wray,R,N,73
Ellis,139,1034,1391034,3288,State Rep 10,Wray,R,N,105
Ellis,139,1035,1391035,3289,State Rep 10,Wray,R,N,45
Ellis,139,1036,1391036,3290,State Rep 10,Wray,R,N,98
Ellis,139,1037,1391037,3291,State Rep 10,Wray,R,N,39
Ellis,139,1038,1391038,3292,State Rep 10,Wray,R,N,147
Ellis,139,1039,1391039,3293,State Rep 10,Wray,R,N,90
Ellis,139,1040,1391040,3294,State Rep 10,Wray,R,N,17
Ellis,139,1041,1391041,3295,State Rep 10,Wray,R,N,121
Ellis,139,1042,1391042,3296,State Rep 10,Wray,R,N,33
Ellis,139,1043,1391043,3297,State Rep 10,Wray,R,N,78
Ellis,139,1044,1391044,3298,State Rep 10,Wray,R,N,97
Ellis,139,1045,1391045,3299,State Rep 10,Wray,R,N,24
Ellis,139,1046,1391046,3300,State Rep 10,Wray,R,N,47
Ellis,139,1047,1391047,3301,State Rep 10,Wray,R,N,22
Ellis,139,1048,1391048,3302,State Rep 10,Wray,R,N,114
Ellis,139,1049,1391049,3303,State Rep 10,Wray,R,N,33
Ellis,139,1050,1391050,3304,State Rep 10,Wray,R,N,53
Ellis,139,1051,1391051,3305,State Rep 10,Wray,R,N,72
Ellis,139,1052,1391052,3306,State Rep 10,Wray,R,N,44
Ellis,139,1053,1391053,3307,State Rep 10,Wray,R,N,42
Ellis,139,1054,1391054,3308,State Rep 10,Wray,R,N,51
Ellis,139,1055,1391055,3309,State Rep 10,Wray,R,N,112
Ellis,139,1056,1391056,3310,State Rep 10,Wray,R,N,102
Ellis,139,1057,1391057,3311,State Rep 10,Wray,R,N,53
Ellis,139,1058,1391058,3312,State Rep 10,Wray,R,N,30
Ellis,139,1059,1391059,3313,State Rep 10,Wray,R,N,23
Henderson,213,001a,213001a,5527,State Rep 10,Harrison,R,N,51
Henderson,213,001m,213001m,5528,State Rep 10,Harrison,R,N,55
Henderson,213,001t,213001t,5529,State Rep 10,Harrison,R,N,98
Henderson,213,01tc,21301tc,5541,State Rep 10,Harrison,R,N,108
Henderson,213,001a,213001a,5527,State Rep 10,Wray,R,N,14
Henderson,213,001m,213001m,5528,State Rep 10,Wray,R,N,28
Henderson,213,001t,213001t,5529,State Rep 10,Wray,R,N,26
Henderson,213,01tc,21301tc,5541,State Rep 10,Wray,R,N,45

